"","RNA17005","RNA17007","RNA17013","RNA17019","RNA17069","RNA17070","RNA17072","RNA17079","RNA17090","RNA17094","RNA17099","RNA17108","RNA17122","RNA17130","RNA17142","RNA17145","RNA17162","RNA17174","RNA17176","RNA17178","RNA17181","RNA17203","RNA17211","RNA17213"
"LOC111120695",6.07597262608827,6.01704106126406,4.47791210200413,4.55977248178788,6.30445927287095,5.83044256486717,4.7182147775621,4.97021936704731,4.05061716960805,4.1956001035918,4.91518584969289,4.21888037090572,5.32532353050713,5.02349916912776,5.19030056646319,4.7511376627685,6.38014241365212,5.1320300805282,4.11255708220144,5.28797539480642,4.96610635075136,5.00331752165899,4.67248737919206,4.40933735131704
"LOC111120698",4.14997320753205,3.94665173337266,3.25551968066768,3.33738006045143,5.3533688733519,5.64987031922534,4.23278795039186,4.12222246049236,3.31365157544184,5.33310362734174,3.33022334897173,4.21888037090572,3.20984631308719,5.31300578632274,5.19030056646319,4.7511376627685,5.3160120762324,4.89102198102441,5.49106870545517,5.28797539480642,4.48067952358111,5.00331752165899,4.18706055202182,5.30242214740053
"LOC111120699",6.3516070687017,6.01704106126406,5.57744777555504,4.07434565461763,6.40067458813025,5.44341944175792,5.08078485694681,3.38525686632615,4.05061716960805,6.39723396476145,5.65215144385909,5.06687727746067,6.14844576842305,6.10150168112903,5.47980718365817,5.85067333631942,5.76347105320362,5.33848095799563,3.37559148803523,4.92540531542171,5.61818304733105,6.35695447627369,7.53755779910596,6.12554438531645
"LOC111120701",6.95732812958965,5.32516335662639,6.31441336972125,5.65930815533879,3.76840637263074,6.49786722578029,6.30317727828325,5.25972598424229,5.97661658816427,6.2659894314832,6.26882280430759,6.42051423207537,6.37977131452951,6.2458915904642,6.87835656014845,6.33610016348966,5.5570201757362,6.18647786455058,4.96055398875639,6.51036781614287,5.61818304733105,7.04284588584563,6.62001995929793,6.55617873964631
"LOC111120703",7.31989820897436,6.01704106126406,5.37099689808761,7.53377727325493,8.26665724015857,7.2348328199465,7.40271295183417,7.58165407912966,7.51004878824534,7.6550317222291,6.60324184337814,6.94134639537681,6.754166829311,6.49743035746017,6.6642317547956,6.89797905109778,5.5570201757362,7.54011481916528,7.40533883142928,7.40345261222635,6.40667894213734,6.08132003366026,8.30807595298319,6.55617873964631
"LOC111120710",5.91550795389503,5.53161423409382,6.52853817507409,6.00034507317386,6.65593164337233,5.83044256486717,5.61129957364559,5.50073408374609,5.6355796703292,6.51752819847916,6.50014835041404,6.42051423207537,4.79480881380835,4.66092908974305,6.6642317547956,6.03124558196124,5.94404329884544,6.47598448174556,6.18294641009283,6.97603138849168,6.40667894213734,6.08132003366026,5.9525952983848,5.99429985203819
"LOC111120723",5.52848483078578,5.08415525712259,6.19411913600354,7.17868231443237,6.65593164337233,7.2348328199465,6.15878736894808,7.29214746193467,5.18812069335798,8.14045854939934,7.10281285286866,6.85114858640524,6.98243581698412,5.31300578632274,7.63508540913608,8.28363274359553,6.81077676798198,6.92344345871679,7.28248208364375,3.70301289408526,6.80260761846848,4.64074744227428,5.77202305274298,4.77190743070175
"LOC111120725",8.4574017327243,7.96457364136992,8.76858926290705,9.86615972577946,8.1607237954095,9.75978801130338,9.67241108794897,10.3199306184482,8.76211207625813,8.71916205964881,10.0806512029445,9.53357689656201,8.22479665455316,9.12969857295968,10.0918379275775,9.86859524431668,8.91186289309629,8.93143624947032,9.82954797660638,9.89283745296528,9.14743611546592,8.75225575749127,9.53046837431964,3.18694492998059
"LOC111120727",9.66724890074163,8.65814664002275,9.5347433246008,8.59790761067465,9.33522152664164,9.05586267890118,9.37846540558749,9.6011942655253,9.0596059528353,9.30830023634116,7.03066306711282,9.05682361279675,9.42578371228634,6.8979682870439,9.74147475372806,7.15323610633985,8.7754436948697,8.96297182290342,9.81853498388396,9.12927764878736,8.46253217687086,9.36477398073299,8.60659944353561,7.48462547862127
"LOC111120737",4.997970114087,5.71218647973564,5.37099689808761,5.83988040098061,4.90590989638067,5.83044256486717,4.7182147775621,5.70718496121352,6.2522510307777,5.33310362734174,5.99318836169416,5.35638389465566,5.53177440797455,6.10150168112903,6.10783840627121,5.64422245885199,5.3160120762324,6.56087337933208,6.03855650075766,5.28797539480642,5.61818304733105,7.11879473907893,7.35698555346413,5.68944527050977
"LOC111120739",8.27098860849341,8.99104585273111,6.71495129930498,9.67723006333605,7.786328280628,8.31283533194777,8.89954454227666,8.24323786145372,7.87843619422537,7.85095193220435,7.81135003870834,6.65183977818183,7.85370250286192,8.79608867302468,7.22982893064982,8.2105692814058,8.04640501647512,8.35045359966171,9.36805781534982,9.35645513268918,7.3682047943227,7.98313963972136,9.5998420773603,7.97702186060636
"LOC111120740",7.03749847827364,7.05098839318739,6.52853817507409,7.77478537275873,5.97004023380039,7.89272684312151,7.69221956902915,6.04822187904858,6.37254526449541,7.42826086038208,7.57815086241531,6.94134639537681,6.91028603122828,6.80777047807232,6.6642317547956,6.69867024287437,5.76347105320362,7.31423341174895,7.98045354619409,7.7904757353356,7.58501618339585,6.78758883060355,7.84241238063438,6.12554438531645
"LOC111120743",4.997970114087,6.01704106126406,5.91848469339011,6.27597951578729,6.30445927287095,4.91290472505914,4.7182147775621,4.12222246049236,5.18812069335798,5.33310362734174,4.06718894313794,4.70430719807596,5.08431543100333,5.02349916912776,6.10783840627121,5.4032143593482,4.17850855248247,4.23894528444471,4.96055398875639,4.92540531542171,4.48067952358111,4.15532061510404,4.18706055202182,6.24583861903416
"LOC111120756",5.73493570825321,4.79464863992761,6.31441336972125,3.33738006045143,5.97004023380039,4.55033464567443,5.37029147414179,3.38525686632615,4.898614076163,5.78056260431296,3.33022334897173,6.42051423207537,5.53177440797455,4.66092908974305,4.82773048707848,6.58763893048563,3.44154295831626,4.23894528444471,6.83502310667253,4.92540531542171,5.32867643013606,5.7402831158252,5.32456407577176,3.18694492998059
"LOC111120767",4.14997320753205,4.79464863992761,5.91848469339011,5.83988040098061,5.3533688733519,5.83044256486717,5.08078485694681,5.70718496121352,5.18812069335798,5.33310362734174,5.65215144385909,5.80384287162688,5.53177440797455,6.49743035746017,6.10783840627121,6.03124558196124,6.24889788037386,5.82390778516587,5.49106870545517,6.36597790680769,4.48067952358111,5.92085536146702,6.50898864690918,5.84990994270302
"LOC111120781",5.28747673128198,3.94665173337266,3.99248527483389,3.33738006045143,4.61640327918569,5.44341944175792,4.23278795039186,3.38525686632615,3.31365157544184,3.45863450942559,4.55261577030818,4.70430719807596,4.79480881380835,4.66092908974305,3.60533806574203,5.11370774215321,3.44154295831626,4.89102198102441,4.11255708220144,4.92540531542171,4.96610635075136,5.7402831158252,4.18706055202182,3.18694492998059
"LOC111120783",7.71068816200653,7.29714898045679,5.91848469339011,6.396273749505,6.40067458813025,6.49786722578029,4.7182147775621,6.92957738254996,6.12100649749944,6.39723396476145,5.20469246688787,5.80384287162688,5.08431543100333,6.2458915904642,6.10783840627121,6.33610016348966,6.50043664736983,6.18647786455058,6.03855650075766,6.20551323461445,6.06564202430227,6.4772487099914,6.62001995929793,7.38334214278409
"LOC111120788",11.04479097084,6.01704106126406,9.90417685670623,9.70078479131495,9.00872070196445,9.47768934384266,9.87086178757257,6.84468848496345,6.48357657688415,4.1956001035918,5.99318836169416,6.85114858640524,6.0172012351448,8.84225885445761,9.29649997029511,9.65114187279178,7.06603382322405,9.89511473565829,6.31419094337109,6.76190658313883,8.46253217687086,8.86681552175413,10.2005228118284,9.56198436132751
"LOC111120794",6.58293261480816,3.20968613920645,5.37099689808761,4.07434565461763,5.3533688733519,4.55033464567443,5.61129957364559,6.19261178838376,5.6355796703292,6.12159952214802,6.26882280430759,4.21888037090572,5.53177440797455,5.02349916912776,6.6642317547956,4.7511376627685,5.3160120762324,5.1320300805282,7.07603120617632,6.20551323461445,4.96610635075136,5.7402831158252,5.03505745857677,5.06141404789673
"LOC111120797",4.997970114087,5.32516335662639,5.75802002119686,4.07434565461763,3.03144077846453,4.06490781850419,3.49582235622565,4.6076492876626,4.05061716960805,4.1956001035918,5.44570056639166,4.70430719807596,5.08431543100333,3.4385366684066,4.82773048707848,5.11370774215321,4.17850855248247,4.60151536382942,4.59798390937168,6.20551323461445,5.32867643013606,3.41835502093783,5.9525952983848,3.9239105241468
"LOC111120799",4.14997320753205,5.32516335662639,5.37099689808761,5.83988040098061,6.40067458813025,6.6009607187444,6.66574735766796,5.25972598424229,6.48357657688415,5.04359701014675,6.78965496760903,4.21888037090572,6.37977131452951,6.71155516281302,6.54393752107789,5.4032143593482,6.90097457695356,3.75351845727447,7.07603120617632,6.02494098897262,6.80260761846848,4.64074744227428,5.77202305274298,4.77190743070175
"LOC111120804",4.63540003470229,4.79464863992761,5.75802002119686,6.00034507317386,6.30445927287095,4.55033464567443,5.61129957364559,3.38525686632615,4.898614076163,6.12159952214802,6.13757827102933,4.21888037090572,3.9468119072534,6.10150168112903,7.57496441669851,4.26571083559826,4.66393537965271,3.75351845727447,6.03855650075766,6.76190658313883,5.32867643013606,5.00331752165899,5.77202305274298,4.40933735131704
"LOC111120808",3.41300761336584,6.01704106126406,5.91848469339011,5.45285727787136,4.25383319980098,5.83044256486717,5.81775045111301,6.44415055537972,5.81615191597102,8.71916205964881,6.26882280430759,6.14487978946195,5.32532353050713,6.71155516281302,4.82773048707848,5.11370774215321,6.50043664736983,3.75351845727447,4.11255708220144,4.92540531542171,6.40667894213734,5.7402831158252,6.50898864690918,4.77190743070175
"LOC111120814",11.1701197806438,9.97787046398338,9.64210073389729,10.2482725866174,11.1760990212964,10.1734322752824,9.29456414797855,10.8143148359199,7.75105688774914,8.64185633348136,10.7869199998878,11.230107626329,10.8704365186217,11.555746853051,10.3377881787857,9.12369183072584,9.64448301698654,10.1764241998867,10.2459562076186,11.5917561429835,5.32867643013606,11.0931357839075,6.81932876752133,9.49072567815769
"LOC111120816",8.0178696715247,8.93760659376965,9.0192853341776,9.29931201961791,8.01633388607433,7.41540506558832,8.82972309277909,7.41500420972021,9.29093149894176,8.50302862878405,7.41768619022207,9.98970941693821,9.39967087196721,8.79608867302468,9.4715866768532,8.60199422346269,8.00632757709979,8.72621111127874,8.82405198885152,8.56099388921283,9.55963086497594,9.31720829748093,7.6980224712992,7.94183243214406
"LOC111120818",7.55596556720789,6.01704106126406,7.7366463704043,8.4666630773964,7.85586921388108,4.91290472505914,7.04014287244946,9.09491511449662,7.40111441669218,6.39723396476145,6.87454386519554,7.02623529296333,7.45777382653078,9.77838667129122,7.99765548852079,7.6162080826824,7.96510491437327,8.93143624947032,6.91991200425904,7.32750375899306,7.11294773908063,9.49872843740185,8.01487957663914,6.45996342438701
"LOC111120819",11.3338566665643,9.43850482970233,9.39165636865371,9.47351674843746,9.29822731915944,9.64384653159757,9.39467563276875,9.92441567743418,9.58043811613674,9.7624152576027,9.46636003695776,9.4126521143024,9.43866500358307,9.71776031233972,10.7652094025204,10.4634189935541,9.80494768917978,9.5557116742163,9.49798811939496,10.4887378001713,10.709498214077,9.526879477716,8.63331678191139,9.8163015500602
"LOC111120820",3.41300761336584,3.94665173337266,5.91848469339011,4.92234256117259,5.69440579118696,5.99090723706041,5.08078485694681,5.50073408374609,4.05061716960805,5.96113484995478,4.91518584969289,5.35638389465566,5.08431543100333,4.17550226257281,4.82773048707848,5.64422245885199,5.5570201757362,4.89102198102441,5.87809182856441,5.5774820120014,5.61818304733105,6.4772487099914,5.03505745857677,5.06141404789673
"LOC111120823",8.36720392375272,7.60200356198521,7.1624102762762,7.10996956434836,6.40067458813025,7.47090017818002,6.66574735766796,6.65827536073257,8.06853907760531,7.6550317222291,7.97407953874645,7.451541127696,6.0172012351448,7.40816301936308,7.85326557918561,6.80176373583847,6.90097457695356,7.40887028588703,8.29842362751277,7.67263924504174,7.51630343331184,7.44810236433189,6.62001995929793,7.48462547862127
"LOC111120825",6.22036253542345,6.66911775784375,6.19411913600354,6.50730506189374,6.93833137407305,7.851504180395,7.12031322113344,6.04822187904858,6.77308319407914,7.42826086038208,7.67599818581346,7.38880537234804,7.35280426692924,6.49743035746017,7.14965858196584,6.89797905109778,6.50043664736983,6.56087337933208,7.46305432928557,7.16244451272256,5.85919114683484,6.08132003366026,8.16891320531156,6.24583861903416
"LOC111120827",4.63540003470229,5.08415525712259,5.37099689808761,5.21184917836757,5.53394111899372,4.91290472505914,5.08078485694681,5.25972598424229,3.31365157544184,4.68102693076204,4.91518584969289,4.70430719807596,3.9468119072534,5.55401388582654,4.34230365990824,6.33610016348966,5.3160120762324,4.89102198102441,4.59798390937168,5.28797539480642,4.48067952358111,5.29282413885397,4.67248737919206,5.30242214740053
"LOC111120829",5.91550795389503,5.32516335662639,6.19411913600354,6.00034507317386,5.83879570052214,4.55033464567443,5.08078485694681,7.29214746193467,6.85797209166565,4.68102693076204,5.44570056639166,5.06687727746067,5.53177440797455,5.76046476329396,5.92726616062939,4.26571083559826,6.50043664736983,5.95515231844412,5.25006060595137,5.28797539480642,5.85919114683484,5.29282413885397,5.32456407577176,5.50887302486795
"LOC111120835",4.997970114087,6.14828559454231,3.99248527483389,5.45285727787136,5.14691799588447,4.91290472505914,4.7182147775621,5.25972598424229,4.898614076163,5.57411172684553,5.44570056639166,4.70430719807596,5.08431543100333,5.31300578632274,4.82773048707848,6.03124558196124,5.5570201757362,4.23894528444471,4.59798390937168,5.5774820120014,5.61818304733105,5.53383223835777,5.03505745857677,5.30242214740053
"LOC111120845",6.07597262608827,6.26857982826002,7.28526702406173,6.14473498250903,7.32912132710522,5.99090723706041,6.95525397486295,8.2096853017427,7.15495382942278,7.08312537433339,7.03066306711282,6.42051423207537,5.32532353050713,6.8979682870439,7.22982893064982,6.33610016348966,4.17850855248247,5.95515231844412,7.28248208364375,7.60990348969378,7.11294773908063,7.19094452483476,4.67248737919206,7.09383552558911
"LOC111120846",5.52848483078578,6.48270463361287,5.37099689808761,7.81850675018805,4.61640327918569,4.91290472505914,6.86505616589137,4.12222246049236,6.12100649749944,5.57411172684553,5.65215144385909,5.35638389465566,4.79480881380835,5.94103700893578,7.06476968437933,6.46734469676791,4.66393537965271,8.27708041333149,7.40533883142928,6.20551323461445,7.01673242382132,6.08132003366026,4.18706055202182,6.3568699314229
"LOC111120847",6.22036253542345,6.01704106126406,6.88001054557547,5.65930815533879,5.69440579118696,5.83044256486717,6.30317727828325,4.6076492876626,6.2522510307777,6.51752819847916,6.60324184337814,3.48191477673952,6.26874000214076,5.31300578632274,6.41269298779963,5.4032143593482,6.90097457695356,5.33848095799563,9.00979750777624,3.70301289408526,6.80260761846848,6.4772487099914,6.25744987991322,5.84990994270302
"LOC111120850",5.52848483078578,4.79464863992761,5.12998879858382,4.92234256117259,5.14691799588447,3.32794222433798,4.7182147775621,4.6076492876626,4.898614076163,3.45863450942559,4.91518584969289,5.80384287162688,4.79480881380835,5.02349916912776,6.10783840627121,4.26571083559826,4.17850855248247,3.01655286310827,4.59798390937168,4.92540531542171,4.48067952358111,5.53383223835777,4.18706055202182,4.40933735131704
"LOC111120852",6.68602610777226,5.71218647973564,5.37099689808761,5.65930815533879,5.69440579118696,5.20241134225412,5.99832269675483,4.12222246049236,5.97661658816427,5.04359701014675,5.20469246688787,5.80384287162688,6.37977131452951,5.02349916912776,5.47980718365817,5.64422245885199,4.17850855248247,6.07544655216183,5.69751958292259,6.20551323461445,5.85919114683484,6.58828002238015,5.77202305274298,5.84990994270302
"LOC111120863",7.93656956942286,7.81454819736531,7.69292499297498,7.98123625022615,7.98563708885141,7.41540506558832,7.93322766853295,8.64578441654937,8.26784788582871,7.75631505806628,7.57815086241531,7.96304146647613,8.13267845256473,8.54007469486866,8.96289007036011,8.2105692814058,7.34843355392478,8.2517693248023,8.01944767780996,7.5443151480662,7.444153647556,7.98313963972136,7.7477755064963,7.09383552558911
"LOC111120869",4.14997320753205,4.79464863992761,3.25551968066768,5.21184917836757,4.90590989638067,5.20241134225412,4.7182147775621,4.6076492876626,3.31365157544184,5.04359701014675,4.91518584969289,5.35638389465566,3.9468119072534,4.66092908974305,4.34230365990824,5.11370774215321,5.3160120762324,4.89102198102441,5.25006060595137,5.28797539480642,3.74371392941491,5.00331752165899,4.18706055202182,4.40933735131704
"LOC111120871",8.69840983222809,7.8915101791802,7.77908163672469,7.94224211861029,8.1607237954095,8.56315868603201,8.2146406036816,8.45850584835679,7.79477826517846,7.23122401332252,8.04904159642768,7.96304146647613,7.89167035306094,7.73621721704728,7.63508540913608,8.3531736768486,8.26597139373281,7.84098129852481,8.01944767780996,7.8459708479273,8.26727588547192,8.5476380378828,8.13191899782936,7.57926235275935
"LOC111120873",4.997970114087,5.53161423409382,5.37099689808761,5.65930815533879,6.30445927287095,5.64987031922534,5.37029147414179,4.6076492876626,6.37254526449541,5.33310362734174,5.83272368950091,6.42051423207537,5.32532353050713,5.02349916912776,5.47980718365817,6.69867024287437,5.76347105320362,6.64104372801606,4.59798390937168,4.92540531542171,3.74371392941491,5.92085536146702,5.56557217527555,5.99429985203819
"LOC111120874",7.66093512680943,6.37961114064877,7.82030429945121,6.70661387011715,7.11890361971487,7.2348328199465,6.55471604527922,7.41500420972021,7.7059689982206,7.48838185281965,7.57815086241531,6.85114858640524,6.98243581698412,7.52599950965694,6.87835656014845,6.89797905109778,8.16036120577221,6.92344345871679,6.91991200425904,7.67263924504174,6.68231338475077,7.44810236433189,6.99441547407943,7.75172954876412
"LOC111120877",7.85041292567314,6.26857982826002,5.75802002119686,7.36712740384548,6.49087239710183,6.49786722578029,7.69221956902915,6.65827536073257,5.81615191597102,7.36552510503411,7.29984969992821,6.42051423207537,8.76443516476483,7.13897638654769,6.10783840627121,7.22918495957315,5.3160120762324,7.15951081695031,7.28248208364375,5.5774820120014,6.91363893085722,7.66628253438142,6.25744987991322,6.24583861903416
"LOC111120882",6.68602610777226,6.66911775784375,6.19411913600354,5.83988040098061,6.30445927287095,7.10053172823491,7.19626207436674,7.41500420972021,5.97661658816427,6.82786831909131,6.95471421387952,6.14487978946195,6.37977131452951,6.49743035746017,6.54393752107789,5.11370774215321,7.14198267645735,5.51905320363745,6.03855650075766,7.24733341030907,6.55106885147251,6.4772487099914,6.72311345226203,5.50887302486795
"LOC111120886",6.47190130241941,6.37961114064877,5.37099689808761,6.14473498250903,6.80403028236146,5.99090723706041,6.86505616589137,5.50073408374609,7.15495382942278,6.12159952214802,6.13757827102933,5.9844151172687,6.0172012351448,6.37713612374246,7.37792756963896,6.46734469676791,5.5570201757362,6.18647786455058,7.34521783899171,6.97603138849168,3.74371392941491,6.78758883060355,4.67248737919206,7.32990288382263
"LOC111120897",3.41300761336584,4.79464863992761,5.12998879858382,6.70661387011715,5.53394111899372,4.55033464567443,3.49582235622565,4.12222246049236,6.12100649749944,3.45863450942559,5.20469246688787,3.48191477673952,4.43223873442364,5.02349916912776,5.19030056646319,5.11370774215321,3.44154295831626,5.1320300805282,5.49106870545517,4.43997848825147,4.48067952358111,5.00331752165899,4.67248737919206,5.84990994270302
"LOC111120905",9.02771745748105,8.70153923553613,8.29991380002613,8.64723532303822,8.75936123302773,8.81979532066766,8.41865449570319,8.33945317671303,8.44293459238681,8.10249069920032,8.56543981066576,8.00547673279653,8.49524853194944,8.69906421862982,8.12890002179904,8.31882217205782,8.42643606592605,8.17305734878826,9.04801683000673,9.06056489870335,8.78810804877336,8.82207720698884,8.05495701601448,8.10977706945813
"LOC111120907",9.77641234422936,10.2504324815498,9.77384498835855,10.3560439047165,9.95030401573913,10.3904381500717,9.96070840495505,10.1534411911031,10.1922134479919,10.5283080372324,10.3855057844729,9.72350076330927,10.8416296705613,10.3966059879407,9.50419134228513,10.0259317820648,9.38796191811142,9.89511473565829,9.82954797660638,10.112403830223,10.6465914625168,10.3994465583878,10.2270762308697,10.4876788025988
"LOC111120924",7.55596556720789,7.17931249016293,7.22514603162416,6.50730506189374,7.55500273452155,6.78737384297528,7.04014287244946,6.92957738254996,6.12100649749944,7.36552510503411,8.25305548844927,6.75493327114593,5.08431543100333,6.60846166984891,6.10783840627121,6.69867024287437,8.45649329978223,6.38578667277399,6.54551648947754,6.64161234942112,5.85919114683484,8.06221121071256,7.07458582276341,6.24583861903416
"LOC111120930",7.25430986734678,6.37961114064877,5.91848469339011,7.24427065605995,7.11890361971487,5.99090723706041,6.43442181156151,6.44415055537972,5.81615191597102,4.1956001035918,4.55261577030818,6.14487978946195,6.98243581698412,5.31300578632274,6.10783840627121,5.4032143593482,5.5570201757362,5.1320300805282,5.25006060595137,6.20551323461445,6.91363893085722,4.64074744227428,6.11305997057805,5.84990994270302
"LOC111120956",4.63540003470229,5.08415525712259,5.37099689808761,4.55977248178788,5.83879570052214,5.64987031922534,4.23278795039186,4.6076492876626,5.42912879286178,6.2659894314832,3.33022334897173,4.70430719807596,4.79480881380835,4.17550226257281,5.72081528316196,5.64422245885199,3.44154295831626,5.95515231844412,4.96055398875639,6.20551323461445,6.06564202430227,4.15532061510404,4.18706055202182,5.84990994270302
"LOC111120961",5.91550795389503,6.75400665543026,5.91848469339011,5.83988040098061,6.40067458813025,5.64987031922534,3.49582235622565,5.25972598424229,3.31365157544184,5.04359701014675,6.26882280430759,5.59739199415945,6.14844576842305,5.76046476329396,5.72081528316196,6.80176373583847,5.02650545903742,5.95515231844412,5.87809182856441,6.36597790680769,4.48067952358111,6.78758883060355,6.25744987991322,7.09383552558911
"LOC111120968",4.63540003470229,5.87265115192888,5.37099689808761,6.396273749505,5.83879570052214,5.64987031922534,6.43442181156151,6.04822187904858,6.2522510307777,5.33310362734174,5.65215144385909,6.75493327114593,6.37977131452951,6.37713612374246,6.26830307846446,6.80176373583847,5.5570201757362,6.28957135751468,6.03855650075766,6.02494098897262,6.40667894213734,7.19094452483476,6.50898864690918,6.55617873964631
"LOC111120975",6.87243923200314,4.79464863992761,3.25551968066768,6.14473498250903,5.3533688733519,5.64987031922534,5.61129957364559,4.97021936704731,4.05061716960805,6.12159952214802,6.26882280430759,5.9844151172687,5.71234665361638,5.02349916912776,3.60533806574203,5.11370774215321,5.3160120762324,5.33848095799563,5.25006060595137,4.92540531542171,5.61818304733105,6.58828002238015,5.9525952983848,5.99429985203819
"LOC111120984",4.997970114087,3.94665173337266,4.47791210200413,4.92234256117259,5.14691799588447,4.55033464567443,4.23278795039186,4.6076492876626,5.18812069335798,4.68102693076204,4.91518584969289,3.48191477673952,3.20984631308719,3.4385366684066,3.60533806574203,4.7511376627685,5.02650545903742,4.23894528444471,3.37559148803523,6.20551323461445,6.06564202430227,4.15532061510404,4.67248737919206,5.84990994270302
"LOC111120987",5.73493570825321,4.4320785605429,5.75802002119686,6.00034507317386,5.83879570052214,5.99090723706041,6.30317727828325,4.97021936704731,5.81615191597102,5.33310362734174,5.99318836169416,6.54080846579309,3.9468119072534,7.73621721704728,6.10783840627121,3.52874524143206,4.66393537965271,5.95515231844412,6.18294641009283,5.5774820120014,5.32867643013606,6.4772487099914,5.77202305274298,5.68944527050977
"LOC111120994",3.41300761336584,5.87265115192888,4.47791210200413,4.07434565461763,5.14691799588447,4.06490781850419,3.49582235622565,4.12222246049236,5.6355796703292,6.12159952214802,4.91518584969289,3.48191477673952,6.91028603122828,5.76046476329396,4.34230365990824,4.26571083559826,4.66393537965271,5.1320300805282,4.96055398875639,4.92540531542171,3.74371392941491,5.00331752165899,5.03505745857677,5.84990994270302
"LOC111121004",6.68602610777226,5.53161423409382,6.79984019689149,7.63506060909211,6.65593164337233,7.35768956773203,6.43442181156151,6.04822187904858,5.6355796703292,7.48838185281965,7.03066306711282,6.75493327114593,6.66927793172449,6.8979682870439,7.30577778388312,6.33610016348966,6.90097457695356,6.38578667277399,7.28248208364375,7.47560239798219,6.80260761846848,6.22570994299544,6.38869441319147,6.55617873964631
"LOC111121009",5.28747673128198,5.87265115192888,6.42544468210999,5.65930815533879,6.0903344675181,6.13529714639559,7.19626207436674,4.12222246049236,5.97661658816427,7.80440934626732,6.13757827102933,9.29783171230054,7.45777382653078,6.98285718463041,5.47980718365817,5.11370774215321,4.17850855248247,5.82390778516587,5.49106870545517,6.02494098897262,4.96610635075136,5.53383223835777,6.50898864690918,5.84990994270302
"LOC111121022",3.41300761336584,4.79464863992761,5.37099689808761,6.14473498250903,3.76840637263074,4.55033464567443,5.08078485694681,6.19261178838376,4.53604399677829,6.51752819847916,7.23711394458025,5.59739199415945,4.43223873442364,5.31300578632274,6.97457187540775,3.52874524143206,3.44154295831626,6.07544655216183,5.25006060595137,5.5774820120014,6.06564202430227,4.64074744227428,5.32456407577176,7.21669227337464
"LOC111121023",4.63540003470229,5.08415525712259,4.47791210200413,4.92234256117259,4.90590989638067,5.44341944175792,4.7182147775621,4.12222246049236,5.18812069335798,6.62855951086791,6.69945715863745,5.80384287162688,3.9468119072534,4.66092908974305,5.19030056646319,6.33610016348966,3.44154295831626,6.28957135751468,4.11255708220144,6.02494098897262,6.68231338475077,6.08132003366026,4.18706055202182,5.30242214740053
"LOC111121024",6.22036253542345,5.53161423409382,6.42544468210999,4.92234256117259,6.0903344675181,5.83044256486717,7.19626207436674,6.19261178838376,4.898614076163,4.1956001035918,6.95471421387952,5.80384287162688,6.26874000214076,5.31300578632274,6.10783840627121,5.11370774215321,6.24889788037386,5.33848095799563,6.54551648947754,6.02494098897262,4.96610635075136,5.29282413885397,5.03505745857677,7.09383552558911
"LOC111121056",7.18559711726277,5.53161423409382,5.75802002119686,5.21184917836757,5.3533688733519,5.64987031922534,4.23278795039186,5.25972598424229,5.18812069335798,4.1956001035918,5.99318836169416,5.35638389465566,4.43223873442364,6.60846166984891,6.54393752107789,6.46734469676791,4.17850855248247,5.6795178758307,4.11255708220144,4.92540531542171,5.32867643013606,5.92085536146702,5.03505745857677,5.68944527050977
"LOC111121073",5.52848483078578,4.4320785605429,5.37099689808761,5.45285727787136,5.53394111899372,4.55033464567443,5.08078485694681,5.50073408374609,4.05061716960805,5.04359701014675,4.91518584969289,5.9844151172687,5.71234665361638,5.31300578632274,6.10783840627121,5.85067333631942,6.61146795975857,5.33848095799563,5.49106870545517,5.28797539480642,4.48067952358111,4.64074744227428,5.03505745857677,5.06141404789673
"LOC111121086",6.07597262608827,5.32516335662639,5.12998879858382,5.21184917836757,6.40067458813025,5.20241134225412,6.86505616589137,6.04822187904858,5.6355796703292,6.12159952214802,4.91518584969289,5.35638389465566,6.26874000214076,5.55401388582654,5.19030056646319,6.33610016348966,5.5570201757362,6.28957135751468,5.25006060595137,5.28797539480642,4.48067952358111,6.4772487099914,5.03505745857677,5.99429985203819
"LOC111121092",6.78224142303156,7.23943348260051,7.22514603162416,7.72969748323019,6.40067458813025,5.99090723706041,6.95525397486295,7.08569658446725,6.48357657688415,7.15907422756669,5.65215144385909,7.38880537234804,6.66927793172449,7.21112617230353,7.06476968437933,6.46734469676791,7.14198267645735,6.38578667277399,6.64860998244165,7.60990348969378,7.58501618339585,7.38798137189431,7.7477755064963,5.30242214740053
"LOC111121093",5.91550795389503,5.87265115192888,6.06287460272528,3.33738006045143,6.73188049660563,6.87226274056179,7.12031322113344,7.47271970757649,5.6355796703292,3.45863450942559,4.55261577030818,5.9844151172687,6.0172012351448,5.02349916912776,5.72081528316196,4.26571083559826,6.38014241365212,6.98617921406475,5.69751958292259,7.24733341030907,6.55106885147251,5.7402831158252,5.77202305274298,6.24583861903416
"LOC111121095",7.8053250361446,7.77447075798998,6.19411913600354,6.50730506189374,7.55500273452155,7.851504180395,8.87664414016658,4.97021936704731,8.20442250568708,6.62855951086791,4.91518584969289,8.55516375877015,3.20984631308719,5.76046476329396,4.82773048707848,7.87452007827379,9.22290267184092,7.31423341174895,5.49106870545517,3.70301289408526,7.94011114221841,8.6015768449936,6.25744987991322,5.30242214740053
