"","RNA17005","RNA17007","RNA17013","RNA17019","RNA17069","RNA17070","RNA17072","RNA17079","RNA17090","RNA17094","RNA17099","RNA17108","RNA17122","RNA17130","RNA17142","RNA17145","RNA17162","RNA17174","RNA17176","RNA17178","RNA17181","RNA17203","RNA17211","RNA17213"
"LOC111120984",2,1,1.58496250072116,2,2.58496250072116,1.58496250072116,1,1.58496250072116,2.32192809488736,1.58496250072116,2,0,0,0,0,1.58496250072116,2,1.58496250072116,0,3,2.8073549220576,1,1.58496250072116,3.16992500144231
"LOC111120987",2.8073549220576,1.58496250072116,3,3.16992500144231,3.32192809488736,3.16992500144231,3.32192809488736,2,3,2.32192809488736,3.16992500144231,3.58496250072116,1,4.85798099512757,3,0,1.58496250072116,3.4594316186373,3.32192809488736,2.32192809488736,2,3.58496250072116,2.8073549220576,3
"LOC111120994",0,3.16992500144231,1.58496250072116,1,2.58496250072116,1,0,1,2.8073549220576,3.16992500144231,2,0,4.24792751344359,2.8073549220576,1,1,1.58496250072116,2.58496250072116,2,1.58496250072116,0,2,2,3.16992500144231
"LOC111121004",3.8073549220576,2.8073549220576,4.08746284125034,4.85798099512757,4.16992500144231,4.58496250072116,3.4594316186373,3.16992500144231,2.8073549220576,4.58496250072116,4.24792751344359,3.8073549220576,4,4,4.24792751344359,3.32192809488736,4,3.90689059560852,4.4594316186373,4.32192809488736,3.58496250072116,3.32192809488736,3.4594316186373,3.90689059560852
"LOC111121009",2.32192809488736,3.16992500144231,3.70043971814109,2.8073549220576,3.58496250072116,3.32192809488736,4.24792751344359,1,3.16992500144231,4.90689059560852,3.32192809488736,6.39231742277876,4.8073549220576,4.08746284125034,2.32192809488736,2,1,3.32192809488736,2.58496250072116,2.8073549220576,1.58496250072116,2.58496250072116,3.58496250072116,3.16992500144231
"LOC111121022",0,2,2.58496250072116,3.32192809488736,1,1.58496250072116,2,3.32192809488736,1.58496250072116,3.58496250072116,4.4594316186373,2.58496250072116,1.58496250072116,2.32192809488736,3.90689059560852,0,0,3.58496250072116,2.32192809488736,2.32192809488736,2.8073549220576,1.58496250072116,2.32192809488736,4.58496250072116
"LOC111121023",1.58496250072116,2.32192809488736,1.58496250072116,2,2.32192809488736,2.58496250072116,1.58496250072116,1,2.32192809488736,3.70043971814109,3.90689059560852,2.8073549220576,1,1.58496250072116,2,3.32192809488736,0,3.8073549220576,1,2.8073549220576,3.4594316186373,3.16992500144231,1,2.58496250072116
"LOC111121024",3.32192809488736,2.8073549220576,3.70043971814109,2,3.58496250072116,3,4.24792751344359,3.32192809488736,2,1,4.16992500144231,2.8073549220576,3.58496250072116,2.32192809488736,3,2,3.32192809488736,2.8073549220576,3.70043971814109,2.8073549220576,1.58496250072116,2.32192809488736,2,4.4594316186373
"LOC111121056",4.32192809488736,2.8073549220576,3,2.32192809488736,2.8073549220576,2.8073549220576,1,2.32192809488736,2.32192809488736,1,3.16992500144231,2.32192809488736,1.58496250072116,3.70043971814109,3.4594316186373,3.4594316186373,1,3.16992500144231,1,1.58496250072116,2,3,2,3
"LOC111121073",2.58496250072116,1.58496250072116,2.58496250072116,2.58496250072116,3,1.58496250072116,2,2.58496250072116,1,2,2,3,3,2.32192809488736,3,2.8073549220576,3.70043971814109,2.8073549220576,2.58496250072116,2,1,1.58496250072116,2,2.32192809488736
