Shelf,Tank,TankID,PCO2,Date_WQ,Date_VINDTA,Date_Notes,Exp_Temp,Time,Sal_1,Sal_2,Sal_3,Sal_AVG,Sal_corr_factor,Sal_corr_inRange,Salinity_Correction_Notes,Sal_Corr,mV_1,mV_2,mV_3,mV_AVG,pH,Temp,Sal_Std1,Sal_Std2,Sal_Std3,Sal_StdAVG,pH7_Std1,pH7_Std2,pH7_Std3,pH7_StdAVG,pH10_Std1,pH10_Std2,pH10_Std3,pH10_StdAVG,pHCRMStd.1,pHCRMStd.2,pHCRMStd.3,pHCRMStd.avg,Batch_Num,Batch_Sal,Notes
2,1,4,400,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.8,30.8,30.8,30.8,0.990634006,1,,31.0912,-77,-77,-77,-77,7.701520913,18.3,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
2,2,5,400,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.7,30.7,30.7,30.7,0.990634006,1,,30.99025455,-77,-77,-77,-77,7.701520913,18.3,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
2,3,6,400,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.7,30.7,30.7,30.7,0.990634006,1,,30.99025455,-77,-77,-77,-77,7.701520913,18.3,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
3,1,7,900,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.8,30.8,30.8,30.8,0.990634006,1,,31.0912,-61,-61,-61,-61,7.427756654,19.5,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
3,2,8,900,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.8,30.8,30.8,30.8,0.990634006,1,,31.0912,-63,-63,-63,-63,7.461977186,19.5,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
3,3,9,900,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.7,30.7,30.7,30.7,0.990634006,1,,30.99025455,-63,-63,-63,-63,7.461977186,19.8,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
4,1,10,2800,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.5,30.5,30.5,30.5,0.990634006,1,,30.78836364,-37,-37,-37,-37,7.017110266,18.8,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
4,2,11,2800,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.7,30.7,30.7,30.7,0.990634006,1,,30.99025455,-37,-37,-37,-37,7.017110266,18.8,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
4,3,12,2800,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.6,30.6,30.6,30.6,0.990634006,1,,30.88930909,-37,-37,-37,-37,7.017110266,18.8,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
5,1,13,900,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.6,30.6,30.6,30.6,0.990634006,1,,30.88930909,-65,-65,-65,-65,7.496197719,18.9,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
5,2,14,900,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.6,30.6,30.6,30.6,0.990634006,1,,30.88930909,-64,-64,-64,-64,7.479087452,18.9,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
5,3,15,900,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.6,30.6,30.6,30.6,0.990634006,1,,30.88930909,-65,-65,-65,-65,7.496197719,18.9,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
6,1,16,2800,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.7,30.7,30.7,30.7,0.990634006,1,,30.99025455,-34,-34,-34,-34,6.965779468,18.4,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
6,2,17,2800,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.7,30.7,30.7,30.7,0.990634006,1,,30.99025455,-35,-36,-36,-35.66666667,6.994296578,18.4,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
6,3,18,2800,20170807,20170806,"Date changes in second column in order to retrieve tank salinity and temp data for VINDTA calculations. Unfortunately this data was not collected at the time of the glass bottles (Aug 6th), but the salinities and temps do not vary much over this time",19.5,12:00 PM,30.7,30.7,30.7,30.7,0.990634006,1,,30.99025455,-34,-34,-34,-34,6.965779468,18.4,33,33,33,33,-36,-36,-36,-36,-212,-211,-211,-211.3333333,-81,-81,-81,-81,154(pH) 162(sal)?,33.312,
1,1,1,400,20170809,20170809,,19.5,12:00 PM,30.5,30.5,30.5,30.5,0.989297599,1,,30.82995455,-75,-75,-75,-75,7.722753346,18.9,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
1,2,2,400,20170809,20170809,,19.5,12:00 PM,30.6,30.6,30.6,30.6,0.989297599,1,,30.93103636,-75,-75,-75,-75,7.722753346,18.9,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
1,3,3,400,20170809,20170809,,19.5,12:00 PM,30.5,30.5,30.5,30.5,0.989297599,1,,30.82995455,-75,-76,-75,-75.33333333,7.728489484,18.9,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
2,1,4,400,20170809,20170809,,19.5,12:00 PM,30.8,30.8,30.8,30.8,0.989297599,1,,31.1332,-76,-76,-76,-76,7.739961759,18.6,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
2,2,5,400,20170809,20170809,,19.5,12:00 PM,30.8,30.8,30.8,30.8,0.989297599,1,,31.1332,-75,-75,-76,-75.33333333,7.728489484,18.6,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
2,3,6,400,20170809,20170809,,19.5,12:00 PM,30.8,30.8,30.8,30.8,0.989297599,1,,31.1332,-76,-76,-76,-76,7.739961759,18.6,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
3,1,7,900,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-60,-60,-60,-60,7.464627151,19.5,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
3,2,8,900,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-60,-61,-61,-60.66666667,7.476099426,19.5,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
3,3,9,900,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-61,-61,-61,-61,7.481835564,19.5,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
4,1,10,2800,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-31,-31,-31,-31,6.965583174,19,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
4,2,11,2800,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-32,-32,-32,-32,6.982791587,19,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
4,3,12,2800,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-32,-32,-32,-32,6.982791587,19,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
5,1,13,900,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-62,-62,-62,-62,7.499043977,19.4,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
5,2,14,900,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-62,-62,-62,-62,7.499043977,19.4,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
5,3,15,900,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-63,-62,-62,-62.33333333,7.504780115,19.4,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
6,1,16,2800,20170809,20170809,,19.5,12:00 PM,30.8,30.7,30.7,30.73333333,0.989297599,1,,31.06581212,-33,-33,-33,-33,7,18.8,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
6,2,17,2800,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-33,-33,-33,-33,7,18.8,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
6,3,18,2800,20170809,20170809,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.989297599,1,,31.03211818,-33,-33,-33,-33,7,18.8,33,33,33,33,-33,-33,-33,-33,-208,-207,-207,-207.3333333,-84,-84,-84,-84,154(pH) 113(sal),33.357,
1,1,1,400,20170811,20170811,,19.5,10:00 AM,31,31,31,31,1.002641691,1,,30.91832335,-75,-75,-75,-75,7.785454545,19.8,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
1,2,2,400,20170811,20170811,,19.5,10:00 AM,31,31,31,31,1.002641691,1,,30.91832335,-76,-76,-76,-76,7.801818182,19.7,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
1,3,3,400,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-76,-76,-76,-76,7.801818182,19.8,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
2,1,4,400,20170811,20170811,,19.5,10:00 AM,31,31,31,31,1.002641691,1,,30.91832335,-77,-77,-77,-77,7.818181818,19.6,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
2,2,5,400,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-77,-77,-77,-77,7.818181818,19.6,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
2,3,6,400,20170811,20170811,,19.5,10:00 AM,31,31,31,31,1.002641691,1,,30.91832335,-76,-76,-76,-76,7.801818182,19.6,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
3,1,7,900,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-62,-62,-62,-62,7.572727273,20,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
3,2,8,900,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-60,-60,-60,-60,7.54,20.1,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
3,3,9,900,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-61,-61,-61,-61,7.556363636,20,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
4,1,10,2800,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-34,-34,-34,-34,7.114545455,19.4,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
4,2,11,2800,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-33,-33,-33,-33,7.098181818,19.4,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
4,3,12,2800,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-34,-34,-34,-34,7.114545455,19.4,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
5,1,13,900,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-50,-50,-50,-50,7.376363636,19.2,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
5,2,14,900,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-59,-59,-59,-59,7.523636364,19.2,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
5,3,15,900,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-59,-59,-59,-59,7.523636364,19.2,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
6,1,16,2800,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-32,-32,-33,-32.33333333,7.087272727,19.5,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
6,2,17,2800,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-34,-34,-34,-34,7.114545455,19.5,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
6,3,18,2800,20170811,20170811,,19.5,10:00 AM,31.1,31.1,31.1,31.1,1.002641691,1,,31.01805988,-32,-32,-32,-32,7.081818182,19.5,33.4,33.4,33.4,33.4,-27,-27,-27,-27,-210,-210,-211,-210.3333333,,,,#DIV/0!,Batch 162,33.312,
1,1,1,400,20170814,20170814,,19.5,9:00 AM,30.3,30.3,30.3,30.3,0.990634006,1,,30.58647273,-77,-77,-77,-77,7.742964353,19.4,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
1,2,2,400,20170814,20170814,,19.5,9:00 AM,30.3,30.3,30.3,30.3,0.990634006,1,,30.58647273,-77,-78,-78,-77.66666667,7.754221388,19.4,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
1,3,3,400,20170814,20170814,,19.5,9:00 AM,30.3,30.3,30.3,30.3,0.990634006,1,,30.58647273,-77,-77,-77,-77,7.742964353,19.3,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
2,1,4,400,20170814,20170814,,19.5,9:00 AM,30.5,30.5,30.5,30.5,0.990634006,1,,30.78836364,-78,-78,-78,-78,7.759849906,19.5,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
2,2,5,400,20170814,20170814,,19.5,9:00 AM,30.5,30.5,30.5,30.5,0.990634006,1,,30.78836364,-77,-77,-77,-77,7.742964353,19.5,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
2,3,6,400,20170814,20170814,,19.5,9:00 AM,30.5,30.5,30.5,30.5,0.990634006,1,,30.78836364,-78,-78,-78,-78,7.759849906,19.5,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
3,1,7,900,20170814,20170814,,19.5,9:00 AM,30.4,30.5,30.5,30.46666667,0.990634006,1,,30.75471515,-61,-61,-61,-61,7.472795497,19.7,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
3,2,8,900,20170814,20170814,,19.5,9:00 AM,30.5,30.5,30.5,30.5,0.990634006,1,,30.78836364,-61,-61,-61,-61,7.472795497,19.7,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
3,3,9,900,20170814,20170814,,19.5,9:00 AM,30.5,30.5,30.5,30.5,0.990634006,1,,30.78836364,-61,-61,-61,-61,7.472795497,19.7,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
4,1,10,2800,20170814,20170814,,19.5,9:00 AM,30.3,30.3,30.3,30.3,0.990634006,1,,30.58647273,-33,-33,-33,-33,7,19,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
4,2,11,2800,20170814,20170814,,19.5,9:00 AM,30.3,30.3,30.3,30.3,0.990634006,1,,30.58647273,-33,-33,-33,-33,7,19,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
4,3,12,2800,20170814,20170814,,19.5,9:00 AM,30.3,30.3,30.3,30.3,0.990634006,1,,30.58647273,-33,-33,-33,-33,7,19,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
5,1,13,900,20170814,20170814,,19.5,9:00 AM,30.6,30.6,30.6,30.6,0.990634006,1,,30.88930909,-63,-63,-63,-63,7.506566604,19.5,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
5,2,14,900,20170814,20170814,,19.5,9:00 AM,30.6,30.6,30.6,30.6,0.990634006,1,,30.88930909,-64,-64,-64,-64,7.523452158,19.5,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
5,3,15,900,20170814,20170814,,19.5,9:00 AM,30.6,30.6,30.6,30.6,0.990634006,1,,30.88930909,-64,-64,-64,-64,7.523452158,19.5,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
6,1,16,2800,20170814,20170814,,19.5,9:00 AM,30.6,30.6,30.6,30.6,0.990634006,1,,30.88930909,-32,-32,-32,-32,6.983114447,19.7,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
6,2,17,2800,20170814,20170814,,19.5,9:00 AM,30.6,30.6,30.6,30.6,0.990634006,1,,30.88930909,-32,-33,-33,-32.66666667,6.994371482,19.7,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
6,3,18,2800,20170814,20170814,,19.5,9:00 AM,30.6,30.6,30.6,30.6,0.990634006,1,,30.88930909,-32,-32,-32,-32,6.983114447,19.6,33,33,33,33,-33,-33,-33,-33,-210,-211,-211,-210.6666667,-62,-62,-62,-62,Batch 162,33.312,17201 & 17137 dead from tanks 6-3 and 1-1 respectively 
1,1,1,400,20170816,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.9020773297,-76,-76,-76,-76,7.788571429,19.2,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
1,2,2,400,20170816,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.9020773297,-77,-77,-77,-77,7.805714286,19.2,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
1,3,3,400,20170816,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.9020773297,-76,-76,-76,-76,7.788571429,19.2,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
2,1,4,400,20170816,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.0014409224,-78,-78,-78,-78,7.822857143,19.5,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
2,2,5,400,20170816,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.0014409224,-78,-78,-78,-78,7.822857143,19.5,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
2,3,6,400,20170816,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.0014409224,-78,-78,-78,-78,7.822857143,19.5,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
3,1,7,900,20170816,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.9020773297,-62,-62,-62,-62,7.548571429,20,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
3,2,8,900,20170816,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.9020773297,-63,-63,-63,-63,7.565714286,20,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
3,3,9,900,20170816,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.9020773297,-62,-62,-62,-62,7.548571429,20,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
4,1,10,2800,20170816,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.9020773297,-33,-34,-34,-33.66666667,7.062857143,18.9,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
4,2,11,2800,20170816,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.9020773297,-34,-34,-34,-34,7.068571429,18.9,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
4,3,12,2800,20170816,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.9020773297,-34,-34,-34,-34,7.068571429,18.9,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
5,1,13,900,20170816,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.0014409224,-62,-62,-62,-62,7.548571429,19.2,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
5,2,14,900,20170816,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.0014409224,-61,-61,-61,-61,7.531428571,19.2,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,,,,#DIV/0!,,,
